Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
28	646	NM_001079801	+	8066874	8078754	8071189	8078446	4	8066874,8071166,8077156,8077684,	8067029,8071259,8077227,8078754,	0	GGPS1	cmpl	cmpl	-1,0,1,0,	CNVR_270	7978983	8156117	1	1		1			Loss	177135	Has_gene
28	80	NM_001038032	+	8099450	8188431	8127160	8188236	17	8099450,8127129,8150863,8165866,8172101,8177171,8178485,8180046,8181380,8182011,8182168,8182548,8183268,8184795,8185545,8187863,8188143,	8099525,8127260,8150948,8166052,8172190,8177271,8178588,8180123,8181476,8182076,8182233,8182701,8183422,8184864,8185605,8187955,8188431,	0	TBCE	cmpl	cmpl	-1,0,1,2,2,1,2,0,2,2,1,0,0,1,1,1,0,	CNVR_270	7978983	8156117	1	1		1			Loss	177135	Has_gene
28	663	NR_162205	+	10285147	10285239	10285239	10285239	1	10285147,	10285239,	0	MIR2285AG	unk	unk	-1,	CNVR_271	9798692	12499570	2	2			2		Gain	2700879	Has_gene
28	663	NR_162292	-	10344182	10344248	10344248	10344248	1	10344182,	10344248,	0	MIR2285BL	unk	unk	-1,	CNVR_271	9798692	12499570	2	2			2		Gain	2700879	Has_gene
28	83	NM_173975	-	10614231	10621499	10614278	10621492	12	10614231,10614583,10615850,10616232,10616454,10616830,10617986,10618570,10619517,10620731,10620912,10621311,	10614382,10614700,10615926,10616380,10616644,10616961,10618084,10618758,10619664,10620834,10621034,10621499,	0	ZP4	cmpl	cmpl	1,1,0,2,1,2,0,1,1,0,1,0,	CNVR_271	9798692	12499570	2	2			2		Gain	2700879	Has_gene
28	10	NM_174270	+	12070861	12718762	12716954	12718727	5	12070861,12125020,12414733,12458597,12716935,	12071067,12125051,12414827,12458700,12718762,	0	CHRM3	cmpl	cmpl	-1,-1,-1,-1,0,	CNVR_271	9798692	12499570	2	2			2		Gain	2700879	Has_gene
28	11	NM_001079638	-	22282569	24150241	22282908	24121400	18	22282569,22342737,22359563,22436882,22479534,22653774,22774892,22909140,23014224,23177136,23188438,23675885,23714798,24003495,24030899,24089699,24121301,24150195,	22283196,22342872,22359669,22437064,22479627,22653926,22775093,22909297,23014317,23177289,23188519,23676089,23715062,24003615,24031066,24089892,24121405,24150241,	0	CTNNA3	cmpl	cmpl	0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,	CNVR_272	20251683	24082828	2	2			2		Gain	3831146	Has_gene
28	95	NM_001103283	+	23365380	23574789	23365557	23374963	4	23365380,23365905,23374888,23574419,	23365561,23367437,23374976,23574789,	0	LRRTM3	cmpl	cmpl	0,1,0,-1,	CNVR_272	20251683	24082828	2	2			2		Gain	3831146	Has_gene
28	771	NM_001192980	+	24405507	24432036	24405540	24430318	9	24405507,24407296,24408845,24410766,24422662,24423686,24424873,24426424,24429989,	24405925,24407413,24409087,24410919,24422810,24423766,24425060,24426988,24432036,	0	SIRT1	cmpl	cmpl	0,1,1,0,0,1,0,1,1,	CNVR_273	24427749	24461119	1	1	1				Loss	33371	Has_gene
28	96	NM_001076894	-	24437053	24564419	24437387	24562266	25	24437053,24438358,24442158,24446117,24448597,24449595,24457845,24458215,24460194,24462250,24475475,24482319,24483961,24484907,24485141,24486060,24486437,24498856,24511717,24519293,24520486,24526720,24532303,24562040,24564141,	24437596,24438461,24442342,24446200,24448664,24449762,24457989,24458383,24460293,24462274,24475595,24482492,24484151,24485019,24485201,24486185,24486514,24499017,24511848,24519385,24520708,24526797,24532463,24562345,24564419,	0	HERC4	cmpl	cmpl	1,0,2,0,2,0,0,0,0,0,0,1,0,2,2,0,1,2,0,1,1,2,1,0,-1,	CNVR_273	24427749	24461119	1	1	1				Loss	33371	Has_gene
28																CNVR_274	35979341	36059676	1	1	1				Loss	80336	Non_gene
29																CNVR_275	12993313	15683108	2	2	1		1		Mixed	2689796	Non_gene
29	92	NM_001102336	-	20080968	20596650	20083937	20365210	11	20080968,20084966,20102631,20127379,20140134,20191053,20201873,20343969,20351522,20365187,20596391,	20084021,20085053,20102727,20127547,20140209,20191116,20201936,20344032,20351604,20365305,20596650,	0	LUZP2	cmpl	cmpl	0,0,0,0,0,0,0,0,2,0,-1,	CNVR_276	19098109	21974417	7	7	4	2	1		Mixed	2876309	Has_gene
29																CNVR_277	35954618	35999607	1	1	1				Loss	44990	Non_gene
29	116	NM_001105372	+	45936835	46061293	45992395	46059850	24	45936835,45976793,45992389,45996799,46000181,46002743,46004795,46007074,46015661,46017996,46019109,46020238,46022692,46024444,46030626,46034919,46036753,46037635,46042924,46047318,46048813,46050428,46056638,46059798,	45936903,45976947,45992622,45996986,46000319,46002809,46004908,46007188,46015791,46018149,46019259,46020303,46022808,46024530,46030713,46035017,46036808,46037766,46043046,46047472,46048920,46050579,46056758,46061293,	0	PPP6R3	cmpl	cmpl	-1,-1,0,2,0,0,0,2,2,0,0,0,2,1,0,0,2,0,2,1,2,1,2,2,	CNVR_278	46047863	46178866	2	2			2		Gain	131004	Has_gene
29	936	NM_173914	+	46104293	46110093	46104691	46109938	6	46104293,46104691,46105649,46108429,46108785,46109867,	46104439,46104772,46105704,46108516,46108863,46110093,	0	GAL	cmpl	cmpl	-1,0,0,1,1,1,	CNVR_278	46047863	46178866	2	2			2		Gain	131004	Has_gene
29	14	NM_001205903	-	46119371	46159241	46119371	46158517	10	46119371,46121314,46123236,46125889,46144765,46147808,46149699,46152042,46158043,46159171,	46119564,46121490,46123374,46125992,46144860,46147885,46149820,46152201,46158556,46159241,	0	TESMIN	cmpl	cmpl	2,0,0,2,0,1,0,0,0,-1,	CNVR_278	46047863	46178866	2	2			2		Gain	131004	Has_gene
29	937	NM_001304989	-	46164800	46225372	46166828	46206767	19	46164800,46168695,46169121,46170718,46172526,46179686,46181476,46184655,46186191,46189072,46190020,46191879,46193673,46194991,46196084,46198673,46203692,46206626,46225246,	46166915,46168788,46169235,46170871,46172661,46179851,46181593,46184761,46186380,46189268,46190108,46191987,46193751,46195129,46196186,46198845,46203832,46206780,46225372,	0	CPT1A	cmpl	cmpl	0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,2,0,0,-1,	CNVR_278	46047863	46178866	2	2			2		Gain	131004	Has_gene
29	943	NM_001040605	-	47001980	47003919	47001980	47003919	3	47001980,47002899,47003579,	47002157,47003003,47003919,	0	FGF4	cmpl	cmpl	0,1,0,	CNVR_279	46949252	47013097	1	1	1				Loss	63846	Has_gene
3																CNVR_31	10882916	10941192	2	2	2				Loss	58277	Non_gene
3																CNVR_32	32754242	32767893	1	1	1				Loss	13652	Non_gene
3	888	NM_001035016	-	39784083	39806732	39784148	39795264	11	39784083,39785656,39785888,39788738,39788931,39791790,39792738,39793363,39794614,39795096,39806486,	39784338,39785782,39786007,39788838,39789054,39791924,39792969,39793561,39794761,39795310,39806732,	0	AMY2B	cmpl	cmpl	2,2,0,2,2,0,0,0,0,0,-1,	CNVR_33	37054466	41843499	1	1			1		Gain	4789034	Has_gene
3	889	NM_001077117	-	39855786	39883179	39858500	39883106	15	39855786,39858487,39859199,39862494,39862640,39863786,39865868,39868673,39871633,39873852,39874980,39875516,39876487,39881717,39882914,	39855983,39858560,39859332,39862553,39862735,39863948,39866017,39868799,39871776,39873921,39875092,39875600,39876606,39881765,39883179,	0	RNPC3	cmpl	cmpl	-1,0,2,0,1,1,2,2,0,0,2,2,0,0,0,	CNVR_33	37054466	41843499	1	1			1		Gain	4789034	Has_gene
3	111	NM_001166509	+	40305056	40530663	40305370	40529103	67	40305056,40334744,40339478,40343248,40372987,40378964,40379305,40381332,40382294,40383755,40384981,40385652,40389626,40391769,40395160,40398096,40398268,40398492,40399885,40400056,40403457,40403936,40404232,40404735,40413825,40414991,40416164,40416300,40421413,40423082,40426336,40431533,40431716,40431901,40432070,40435263,40441445,40446989,40449698,40450207,40450559,40466738,40472534,40473559,40474701,40475269,40486688,40488420,40489712,40494682,40495337,40495731,40496475,40497571,40505883,40506073,40506655,40514570,40515605,40516208,40516365,40516495,40518591,40522127,40524750,40527022,40528956,	40305476,40334912,40339692,40343411,40373116,40379117,40379395,40381587,40382357,40383797,40385044,40385727,40389710,40391826,40395214,40398150,40398322,40398546,40399939,40400101,40403511,40403981,40404286,40404780,40413879,40415036,40416218,40416345,40421467,40423190,40426390,40431587,40431761,40431955,40432115,40435317,40441499,40447043,40449806,40450297,40450613,40466846,40472642,40473613,40474755,40475377,40486742,40488474,40489766,40494736,40495445,40495785,40496529,40497625,40505937,40506181,40506709,40514624,40515713,40516262,40516401,40516549,40518841,40522240,40524819,40527256,40530663,	0	COL11A1	cmpl	cmpl	0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,	CNVR_33	37054466	41843499	1	1			1		Gain	4789034	Has_gene
3	112	NM_001098094	+	41271785	41493012	41272213	41492871	6	41271785,41449813,41459424,41464233,41490962,41492193,	41272282,41449960,41459580,41464453,41491069,41493012,	0	OLFM3	cmpl	cmpl	0,0,0,0,1,0,	CNVR_33	37054466	41843499	1	1			1		Gain	4789034	Has_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	CNVR_34	54188660	54909666	27	27		2	23	2	Mixed	721007	Has_gene
3	0	NM_001083757	-	67098538	67357363	67099787	67357174	14	67098538,67117641,67130047,67132758,67166770,67169137,67220701,67229308,67303547,67341314,67341524,67345799,67351809,67357114,	67099856,67117833,67130164,67132922,67166815,67169180,67220778,67229399,67303739,67341428,67341694,67345967,67351996,67357363,	0	AK5	cmpl	cmpl	0,0,0,1,1,0,1,0,0,0,1,1,0,0,	CNVR_35	67184325	67218474	1	1	1				Loss	34150	Has_gene
3	17	NM_001281916	+	69157757	69583184	69158251	69581622	23	69157757,69378185,69406287,69467346,69502533,69524728,69535273,69536226,69542461,69544111,69548391,69555623,69559343,69561562,69562127,69562709,69563457,69569834,69571724,69572410,69572597,69574396,69581515,	69158258,69378227,69406336,69467420,69502618,69524813,69535402,69536287,69542585,69544195,69548504,69555755,69559443,69561655,69562215,69562972,69563552,69569938,69571798,69572481,69572686,69574481,69583184,	0	SLC44A5	cmpl	cmpl	0,1,1,2,1,2,0,0,1,2,2,1,1,2,2,0,2,1,0,2,1,0,1,	CNVR_36	69516299	74015041	1	1			1		Gain	4498743	Has_gene
3	1118	NM_001015620	-	69968111	69990582	69968370	69990544	6	69968111,69980255,69983111,69983401,69986340,69990370,	69968587,69980389,69983183,69983500,69986421,69990582,	0	TYW3	cmpl	cmpl	2,0,0,0,0,0,	CNVR_36	69516299	74015041	1	1			1		Gain	4498743	Has_gene
3	139	NM_174025	+	69990730	70019345	69995906	70018272	10	69990730,69991164,69995893,69997610,70001337,70007900,70013713,70017395,70017596,70018107,	69990781,69991460,69996017,69997763,70001501,70007952,70013863,70017497,70017692,70019345,	0	CRYZ	cmpl	cmpl	-1,-1,0,0,0,2,0,0,0,0,	CNVR_36	69516299	74015041	1	1			1		Gain	4498743	Has_gene
3	17	NM_001078008	-	70212108	70556639	70212553	70556574	25	70212108,70215931,70273506,70278146,70311221,70331977,70337284,70337814,70426561,70427392,70427707,70427851,70428888,70429519,70441813,70442558,70447174,70447365,70453052,70455631,70513472,70540882,70542052,70555821,70556534,	70212630,70216011,70273676,70278206,70311331,70332110,70337337,70337867,70426666,70427587,70427765,70427944,70428945,70429606,70441963,70442653,70447279,70447510,70453191,70455730,70513583,70540980,70542138,70555930,70556639,	0	TNNI3K	cmpl	cmpl	1,2,0,0,1,0,1,2,2,2,1,1,1,1,1,2,2,1,0,0,0,1,2,1,0,	CNVR_36	69516299	74015041	1	1			1		Gain	4498743	Has_gene
3	1123	NM_001191283	-	70600176	70608293	70601765	70608293	4	70600176,70605277,70606513,70608211,	70603225,70605370,70606681,70608293,	0	FPGT	cmpl	cmpl	1,1,1,0,	CNVR_36	69516299	74015041	1	1			1		Gain	4498743	Has_gene
3	140	NM_001105391	+	70608441	70718325	70627498	70718201	6	70608441,70627498,70631497,70651486,70681849,70718168,	70608613,70627747,70631842,70651620,70682003,70718325,	0	LRRIQ3	cmpl	cmpl	-1,0,0,0,2,0,	CNVR_36	69516299	74015041	1	1			1		Gain	4498743	Has_gene
3	17	NM_001205414	+	72811993	73846987	72812246	73845504	7	72811993,73251091,73417786,73496538,73605496,73629114,73845379,	72812422,73251324,73417912,73496670,73605617,73629266,73846987,	0	NEGR1	cmpl	cmpl	0,2,1,1,1,2,1,	CNVR_36	69516299	74015041	1	1			1		Gain	4498743	Has_gene
3																CNVR_37	80613458	80672772	1	1			1		Gain	59315	Non_gene
3	1477	NM_001081597	+	116959553	117005443	116966524	117003932	16	116959553,116966500,116981221,116981578,116983721,116984404,116986310,116987366,116989660,116996753,116997165,116998980,116999786,117001602,117002317,117003905,	116959669,116966634,116981443,116981691,116983760,116984508,116986430,116987571,116989800,116996942,116997321,116999073,116999864,117001660,117002418,117005443,	0	MLPH	cmpl	cmpl	-1,0,2,2,1,1,0,0,1,0,0,0,0,0,1,0,	CNVR_38	116992159	117042174	1	1	1				Loss	50016	Has_gene
3	1477	NM_174790	+	117013541	117014310	117013541	117014310	2	117013541,117014113,	117013641,117014310,	0	PRLH	cmpl	cmpl	0,1,	CNVR_38	116992159	117042174	1	1	1				Loss	50016	Has_gene
3	1505	NM_183407	-	120612796	120622236	120613015	120621675	15	120612796,120613182,120614419,120614664,120614700,120614742,120614748,120614912,120615511,120615796,120616443,120617143,120617736,120621645,120622215,	120613055,120613319,120614491,120614700,120614742,120614748,120614779,120615058,120615697,120615954,120616552,120617200,120617967,120621769,120622236,	0	STK25	cmpl	cmpl	2,0,0,0,2,1,2,0,0,1,0,0,0,0,-1,	CNVR_39	120591261	120957517	1	1			1		Gain	366257	Has_gene
3	1505	NM_001098868	+	120646405	120658685	120647130	120658124	5	120646405,120647101,120649882,120657096,120657998,	120646593,120647353,120650011,120657260,120658685,	0	BOK	cmpl	cmpl	-1,0,1,1,0,	CNVR_39	120591261	120957517	1	1			1		Gain	366257	Has_gene
3	1505	NM_001038669	-	120665992	120709451	120666158	120709412	7	120665992,120666205,120687355,120688093,120689602,120706273,120709335,	120666204,120666237,120687459,120688203,120689762,120707457,120709451,	0	THAP4	cmpl	cmpl	2,0,1,2,1,2,0,	CNVR_39	120591261	120957517	1	1			1		Gain	366257	Has_gene
3	188	NM_001001170	+	120717135	120724948	120717135	120724948	12	120717135,120717365,120718484,120718946,120719550,120720127,120722371,120722833,120723071,120723849,120724166,120724874,	120717237,120717437,120718583,120719048,120719623,120720207,120722565,120722912,120723217,120723906,120724260,120724948,	0	ATG4B	incmpl	cmpl	1,1,1,1,1,2,1,0,1,0,0,1,	CNVR_39	120591261	120957517	1	1			1		Gain	366257	Has_gene
3	1506	NM_001098893	-	120728097	120736639	120728245	120736619	5	120728097,120730445,120732015,120735378,120736489,	120728356,120730643,120732106,120735487,120736639,	0	DTYMK	cmpl	cmpl	0,0,2,1,0,	CNVR_39	120591261	120957517	1	1			1		Gain	366257	Has_gene
3	1506	NM_001040580	+	120743879	120757740	120743906	120757626	8	120743879,120746059,120751304,120752719,120752993,120755600,120755880,120757583,	120743943,120746131,120751471,120752831,120753087,120755736,120755942,120757740,	0	ING5	cmpl	cmpl	0,1,1,0,1,2,0,2,	CNVR_39	120591261	120957517	1	1			1		Gain	366257	Has_gene
3	1506	NM_001075978	+	120766527	120791783	120767662	120790932	10	120766527,120767596,120773035,120774287,120775103,120776596,120778665,120780015,120781901,120790672,	120766666,120768023,120773093,120774427,120775297,120776765,120778809,120780158,120782067,120791783,	0	D2HGDH	cmpl	cmpl	-1,0,1,2,1,0,1,1,0,1,	CNVR_39	120591261	120957517	1	1			1		Gain	366257	Has_gene
3	188	NM_001083506	-	120838417	120848662	120839220	120848640	5	120838417,120839604,120840247,120840741,120848564,	120839436,120839639,120840409,120841101,120848662,	0	PDCD1	cmpl	cmpl	0,1,1,1,0,	CNVR_39	120591261	120957517	1	1			1		Gain	366257	Has_gene
4	589	NM_001083528	-	582620	607055	583932	607043	5	582620,600834,603908,605028,606967,	584021,601171,603959,605195,607055,	0	VSTM2A	cmpl	cmpl	1,0,0,1,0,	CNVR_40	190991	4229759	4	4			4		Gain	4038769	Has_gene
4																CNVR_41	6305048	6534219	39	39			39		Gain	229172	Non_gene
4	88	NM_001038168	-	16192291	16355628	16192441	16329094	14	16192291,16206644,16220902,16221045,16223903,16226469,16241007,16242219,16311591,16316068,16321807,16324855,16329077,16355521,	16192563,16206914,16220935,16221108,16223956,16226567,16241106,16242345,16311790,16316192,16321880,16325021,16329180,16355628,	0	ICA1	cmpl	cmpl	1,1,1,1,2,0,0,0,2,1,0,2,0,-1,	CNVR_42	16324078	18883420	3	3			3		Gain	2559343	Has_gene
4	1	NM_001034762	+	16522989	16891354	16524383	16890150	3	16522989,16524273,16889388,	16523417,16524437,16891354,	0	NXPH1	cmpl	cmpl	-1,0,0,	CNVR_42	16324078	18883420	3	3			3		Gain	2559343	Has_gene
4	11	NM_001192898	-	22389766	23184638	22390423	23184601	25	22389766,22423887,22427839,22594405,22604825,22767008,22876094,22883729,22886127,22917149,22920730,22929701,22939314,22969061,22982885,22983084,22986265,22998189,23002994,23007521,23027879,23047750,23064557,23068134,23184531,	22390531,22423948,22427960,22594601,22604916,22767073,22876255,22883819,22886213,22917224,22920804,22929818,22939350,22969160,22983002,22983173,22986383,22998309,23003069,23007571,23028020,23047904,23064578,23068211,23184638,	0	DGKB	cmpl	cmpl	0,2,1,0,2,0,1,1,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,	CNVR_43	22702596	22763246	1	1	1				Loss	60651	Has_gene
4	116	NM_001099704	-	45330006	45418109	45330758	45418037	14	45330006,45339030,45373648,45381057,45382782,45384915,45388497,45388675,45390835,45400306,45406260,45411181,45413896,45417965,	45330804,45339143,45373759,45381105,45382895,45384968,45388588,45388724,45390966,45400418,45406335,45411382,45413989,45418109,	0	ORC5	cmpl	cmpl	2,0,0,0,1,2,1,0,1,0,0,0,0,0,	CNVR_44	45400553	45479387	1	1	1				Loss	78835	Has_gene
4	1030	NM_001075596	-	58358569	58359899	58359234	58359870	1	58358569,	58359899,	0	RGS2	cmpl	cmpl	0,	CNVR_45	58226979	59276289	1	1			1		Gain	1049311	Has_gene
4																CNVR_46	59421575	59566132	3	3			3		Gain	144558	Non_gene
4																CNVR_47	64864017	64895434	1	1	1				Loss	31418	Non_gene
4	1088	NM_001105443	-	65961975	66053326	65965761	66052994	5	65961975,65965739,65971460,65997185,66052537,	65962504,65965819,65971566,65997281,66053326,	0	ZNRF2	cmpl	cmpl	-1,2,1,1,0,	CNVR_48	65991776	66576959	31	31			31		Gain	585184	Has_gene
4	136	NM_001101246	-	66180971	66213782	66186174	66213618	3	66180971,66200982,66213456,	66186285,66201105,66213782,	0	MTURN	cmpl	cmpl	0,0,0,	CNVR_48	65991776	66576959	31	31			31		Gain	585184	Has_gene
4	136	NM_001197032	-	66266670	66325778	66266958	66325778	14	66266670,66272620,66283912,66284630,66285127,66288733,66289171,66292241,66294179,66295257,66300753,66302436,66303676,66325738,	66267156,66272682,66283983,66284761,66285186,66288819,66289331,66292399,66294220,66295416,66300878,66302592,66303793,66325778,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	CNVR_48	65991776	66576959	31	31			31		Gain	585184	Has_gene
4	1091	NM_001076391	+	66328676	66340716	66328855	66338595	4	66328676,66332074,66335265,66338436,	66329052,66332226,66335393,66340716,	0	FKBP14	cmpl	cmpl	0,2,1,0,	CNVR_48	65991776	66576959	31	31			31		Gain	585184	Has_gene
4	1091	NM_001110803	+	66355253	66421169	66377126	66417455	8	66355253,66377125,66395701,66402801,66403974,66406568,66414791,66417296,	66355603,66377285,66395883,66403004,66404169,66406734,66414972,66421169,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	CNVR_48	65991776	66576959	31	31			31		Gain	585184	Has_gene
4	1134	NM_001075195	-	72043864	72059593	72043901	72059529	6	72043864,72044491,72049931,72052137,72056928,72059464,	72043960,72044596,72050138,72052328,72057102,72059593,	0	FAM221A	cmpl	cmpl	1,1,1,2,2,0,	CNVR_49	71904246	72048949	2	2		2			Loss	144704	Has_gene
4	17	NM_001191503	+	72859146	73427125	72859146	73427125	5	72859146,73324011,73415627,73423460,73425638,	72859254,73324155,73415758,73425637,73427125,	0	ZNF804B	cmpl	cmpl	0,0,0,2,1,	CNVR_50	73207690	73288742	2	2	2				Loss	81053	Has_gene
4																CNVR_51	82654929	82750158	2	2			2		Gain	95230	Non_gene
4	19	NM_001191184	+	84688360	85252121	84688360	85251322	6	84688360,85236502,85243861,85245320,85249004,85251144,	84689475,85236665,85243957,85245413,85249252,85252121,	0	KCND2	cmpl	cmpl	0,2,0,0,0,2,	CNVR_52	82887750	85232259	2	2			2		Gain	2344510	Has_gene
4	1387	NM_001206203	-	105221047	105231928	105221366	105231928	6	105221047,105222784,105228048,105228498,105230802,105231849,	105221481,105222891,105228185,105228558,105230862,105231928,	0	CLEC5A	cmpl	cmpl	2,0,1,1,1,0,	CNVR_53	105149433	105304020	2	2			2		Gain	154588	Has_gene
4	1446	NM_001034771	+	112898192	112907032	112905236	112906121	2	112898192,112905199,	112898249,112907032,	0	GIMAP7	cmpl	cmpl	-1,0,	CNVR_54	112837075	113089385	3	3			3		Gain	252311	Has_gene
4	1446	NM_001080260	-	112940654	112945712	112940668	112942430	3	112940654,112942420,112945117,	112941552,112942468,112945712,	0	LOC511617	cmpl	cmpl	1,0,-1,	CNVR_54	112837075	113089385	3	3			3		Gain	252311	Has_gene
4	1447	NM_001046060	-	113066863	113074368	113067652	113071620	3	113066863,113071580,113074320,	113068572,113071634,113074368,	0	GIMAP4	cmpl	cmpl	1,0,-1,	CNVR_54	112837075	113089385	3	3			3		Gain	252311	Has_gene
5	616	NM_001078161	+	4068534	4072271	4068922	4069216	1	4068534,	4072271,	0	ATXN7L3B	cmpl	cmpl	0,	CNVR_55	1765747	4134063	1	1			1		Gain	2368317	Has_gene
5	81	NM_174192	+	8441365	9048268	8822294	9047338	10	8441365,8560219,8822277,8880237,8886819,8891184,8894467,8941644,9041429,9047131,	8441665,8560324,8822460,8880422,8886942,8891352,8894635,8941762,9041563,9048268,	0	SYT1	cmpl	cmpl	-1,-1,0,1,0,0,0,0,1,0,	CNVR_56	7739220	8971047	2	2			2		Gain	1231828	Has_gene
5	791	NM_001033610	+	27040266	27047717	27040347	27047465	9	27040266,27043099,27043941,27044436,27045111,27045548,27046430,27046769,27047310,	27040692,27043308,27044002,27044532,27045276,27045674,27046651,27046828,27047717,	0	KRT8	cmpl	cmpl	0,0,2,0,0,0,0,2,1,	CNVR_57	27040938	27114028	1	1			1		Gain	73091	Has_gene
5	791	NM_001102077	+	27084928	27092896	27084960	27092404	9	27084928,27085691,27086947,27087686,27088590,27089111,27091519,27091987,27092102,	27085326,27085906,27087008,27087782,27088755,27089237,27091740,27092022,27092896,	0	KRT78	cmpl	cmpl	0,0,2,0,0,0,0,2,1,	CNVR_57	27040938	27114028	1	1			1		Gain	73091	Has_gene
5	791	NM_001075348	+	27098453	27109002	27098479	27108554	9	27098453,27100784,27102064,27102246,27105727,27106102,27107156,27108086,27108348,	27098956,27101005,27102125,27102342,27105892,27106228,27107377,27108121,27109002,	0	KRT79	cmpl	cmpl	0,0,2,0,0,0,0,2,1,	CNVR_57	27040938	27114028	1	1			1		Gain	73091	Has_gene
5																CNVR_58	37375959	37429685	1	1	1				Loss	53727	Non_gene
5																CNVR_59	41337074	41390342	2	2	2				Loss	53269	Non_gene
5																CNVR_60	41950245	42010622	4	4	4				Loss	60378	Non_gene
5	124	NM_001076336	-	53698072	53892931	53698769	53759395	6	53698072,53704316,53710574,53759178,53827934,53892767,	53699041,53705132,53710718,53759425,53828032,53892931,	0	SLC16A7	cmpl	cmpl	1,1,1,0,-1,-1,	CNVR_61	51397786	55263686	6	6			6		Gain	3865901	Has_gene
5	1001	NM_001205591	+	54560834	54612806	54561117	54611771	19	54560834,54567232,54567600,54592146,54592760,54593928,54594372,54594949,54596323,54597430,54599685,54600262,54602950,54605072,54606524,54607950,54609807,54610042,54611526,	54561353,54567304,54567675,54592278,54592904,54594072,54594516,54595093,54596404,54597502,54599757,54600426,54603271,54605354,54606977,54608109,54609951,54610318,54612806,	0	LRIG3	cmpl	cmpl	0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,	CNVR_61	51397786	55263686	6	6			6		Gain	3865901	Has_gene
5	1029	NM_001206762	-	58271114	58272053	58271114	58272053	1	58271114,	58272053,	0	LOC787518	cmpl	cmpl	0,	CNVR_62	57723436	59904115	2	2			2		Gain	2180680	Has_gene
5	1040	NM_001206338	-	59680314	59681292	59680314	59681292	1	59680314,	59681292,	0	LOC788615	cmpl	cmpl	0,	CNVR_62	57723436	59904115	2	2			2		Gain	2180680	Has_gene
5	156	NM_001032299	+	87876623	88043124	87876623	88043124	5	87876623,87934532,87980470,87988479,88042637,	87876859,87934677,87980580,87988572,88043124,	0	ST8SIA1	cmpl	cmpl	0,2,0,2,2,	CNVR_63	87897883	87923946	1	1		1			Loss	26064	Has_gene
5	1275	NM_001083485	-	90468631	90530352	90470176	90530352	9	90468631,90470773,90473137,90475177,90480571,90483391,90499999,90507516,90529699,	90470222,90470800,90473251,90475245,90480696,90483578,90500107,90507724,90530352,	0	AEBP2	cmpl	cmpl	2,2,2,0,1,0,0,2,0,	CNVR_64	89124173	93490294	2	2			2		Gain	4366122	Has_gene
5	1277	NR_107828	+	90832749	90832834	90832834	90832834	1	90832749,	90832834,	0	MIR2285Y	unk	unk	-1,	CNVR_64	89124173	93490294	2	2			2		Gain	4366122	Has_gene
5	1277	NR_107812	-	90832751	90832831	90832831	90832831	1	90832751,	90832831,	0	MIR2284Z-6	unk	unk	-1,	CNVR_64	89124173	93490294	2	2			2		Gain	4366122	Has_gene
5	1281	NM_001040561	-	91334673	91335759	91334687	91335587	1	91334673,	91335759,	0	CAPZA3	cmpl	cmpl	0,	CNVR_64	89124173	93490294	2	2			2		Gain	4366122	Has_gene
5	160	NM_001011680	+	91335806	91384526	91336505	91384465	14	91335806,91336361,91337524,91347955,91352528,91358325,91362735,91363429,91364944,91372054,91373289,91379145,91383072,91384379,	91335932,91336516,91337648,91348187,91352730,91358470,91362885,91363672,91365092,91372171,91373462,91379269,91383222,91384526,	0	PLCZ1	cmpl	cmpl	-1,0,2,0,1,2,0,0,0,1,1,0,1,1,	CNVR_64	89124173	93490294	2	2			2		Gain	4366122	Has_gene
