Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
10	933	NM_001015678	+	45700242	45709248	45700273	45708271	4	45700242,45700624,45701823,45708225,	45700319,45700705,45701986,45709248,	0	PCLAF	cmpl	cmpl	0,1,1,2,	CNVR_388	45465423	45864066	2	2		2			Loss	398644	Has_gene
10	116	NM_001038146	+	45717232	45858890	45764134	45858803	12	45717232,45763924,45788650,45794084,45824947,45826447,45834633,45836556,45836929,45837988,45858342,45858645,	45717467,45764312,45788691,45794154,45825099,45826682,45834719,45836641,45837078,45838093,45858397,45858890,	0	CSNK1G1	cmpl	cmpl	-1,0,1,0,1,0,1,0,1,0,0,1,	CNVR_388	45465423	45864066	2	2		2			Loss	398644	Has_gene
10	117	NM_001102123	-	46471345	46570989	46505661	46570866	14	46471345,46475802,46476005,46477317,46502042,46502300,46513238,46515896,46517225,46518266,46521902,46539105,46543165,46570775,	46472142,46475870,46476119,46477436,46502123,46505812,46513352,46516010,46517308,46518348,46521986,46539237,46543226,46570989,	0	USP3	cmpl	cmpl	-1,-1,-1,-1,-1,2,2,2,0,2,2,2,1,0,	CNVR_389	46548679	46598505	1	1			1		Gain	49827	Has_gene
10																CNVR_390	46665928	46694410	1	1			1		Gain	28483	Non_gene
10	976	NM_001102239	-	51288676	51380159	51290205	51345646	14	51288676,51292109,51293276,51294611,51298751,51300097,51301642,51306711,51310805,51318161,51321445,51324237,51344766,51379856,	51290323,51292237,51293372,51294704,51298878,51300223,51301991,51306973,51311125,51318356,51321609,51324364,51345665,51380159,	0	RNF111	cmpl	cmpl	2,0,0,0,2,2,1,0,1,1,2,1,0,-1,	CNVR_391	51307984	51409033	1	1		1			Loss	101050	Has_gene
10																CNVR_392	53716124	53858411	1	1		1			Loss	142288	Non_gene
10	126	NM_001206460	-	55715816	56410341	55717361	56389601	33	55715816,55720352,55722001,55768344,55781414,55787055,55788891,55794531,55809418,55824143,55828241,55837019,55837801,55847178,55919119,55951788,56004888,56014894,56016591,56030302,56053929,56056185,56058996,56093999,56095410,56122213,56135879,56138101,56243695,56244336,56386612,56408913,56410246,	55717647,55720512,55722094,55768492,55781495,55787112,55789015,55794681,55809507,55824221,55828319,55837163,55837898,55847305,55919205,55951922,56005017,56014984,56016660,56030459,56054093,56056301,56059166,56094141,56095638,56122433,56135953,56138184,56243760,56244359,56389860,56408985,56410341,	0	UNC13C	cmpl	cmpl	2,1,1,0,0,0,2,2,0,0,0,0,2,1,2,0,0,0,0,2,0,1,2,1,1,0,1,2,0,1,0,-1,-1,	CNVR_393	55708101	55773163	3	3		3			Loss	65063	Has_gene
10	126	NM_001206460	-	55715816	56410341	55717361	56389601	33	55715816,55720352,55722001,55768344,55781414,55787055,55788891,55794531,55809418,55824143,55828241,55837019,55837801,55847178,55919119,55951788,56004888,56014894,56016591,56030302,56053929,56056185,56058996,56093999,56095410,56122213,56135879,56138101,56243695,56244336,56386612,56408913,56410246,	55717647,55720512,55722094,55768492,55781495,55787112,55789015,55794681,55809507,55824221,55828319,55837163,55837898,55847305,55919205,55951922,56005017,56014984,56016660,56030459,56054093,56056301,56059166,56094141,56095638,56122433,56135953,56138184,56243760,56244359,56389860,56408985,56410341,	0	UNC13C	cmpl	cmpl	2,1,1,0,0,0,2,2,0,0,0,0,2,1,2,0,0,0,0,2,0,1,2,1,1,0,1,2,0,1,0,-1,-1,	CNVR_394	55993255	56015779	1	1		1			Loss	22525	Has_gene
10																CNVR_395	70258844	70279755	1	1			1		Gain	20912	Non_gene
10	1125	NM_001034235	+	70797327	70822594	70797395	70822499	11	70797327,70800039,70808339,70811175,70811352,70812756,70814237,70817145,70819254,70821997,70822454,	70797416,70800122,70808463,70811277,70811426,70812829,70814303,70817192,70819322,70822062,70822594,	0	PSMA3	cmpl	cmpl	0,0,2,0,0,2,0,0,2,1,0,	CNVR_396	70813663	70948919	2	2		2			Loss	135257	Has_gene
10	1125	NM_001256581	+	70838967	70900940	70840265	70899184	24	70838967,70840214,70842049,70844422,70845495,70853225,70853394,70854925,70858252,70859252,70859714,70869918,70871132,70871380,70872187,70877094,70879798,70883829,70884732,70887011,70888455,70893490,70894317,70899080,	70839119,70840271,70842160,70844488,70845586,70853305,70853489,70855058,70858332,70859329,70859881,70869991,70871227,70871478,70872419,70877345,70879996,70883914,70884874,70888154,70888560,70893697,70894464,70900940,	0	ARID4A	cmpl	cmpl	-1,0,0,0,0,1,0,2,0,2,1,0,1,0,2,0,2,2,0,1,1,1,1,1,	CNVR_396	70813663	70948919	2	2		2			Loss	135257	Has_gene
10	1126	NM_001046254	-	70929688	70945858	70929973	70932752	6	70929688,70932275,70932713,70942219,70944345,70945736,	70930108,70932371,70932777,70942308,70944541,70945858,	0	TIMM9	cmpl	cmpl	0,0,0,-1,-1,-1,	CNVR_396	70813663	70948919	2	2		2			Loss	135257	Has_gene
10																CNVR_397	74818051	74844181	3	3		3			Loss	26131	Non_gene
10	1186	NM_001075604	+	78878184	78893823	78880362	78893742	11	78878184,78880350,78880516,78881927,78883317,78884979,78885259,78885865,78886292,78893380,78893622,	78878214,78880412,78880669,78882024,78883368,78885057,78885343,78885925,78886434,78893439,78893823,	0	CCDC196	cmpl	cmpl	-1,0,2,2,0,0,0,0,0,1,0,	CNVR_398	78857995	79609792	2	2		2			Loss	751798	Has_gene
10	1191	NM_001046625	+	79451693	79486868	79462442	79486774	8	79451693,79457198,79462425,79467776,79468850,79472398,79480807,79486751,	79451831,79457283,79462601,79467976,79469385,79472646,79480836,79486868,	0	FAM71D	cmpl	cmpl	-1,-1,0,0,2,0,2,1,	CNVR_398	78857995	79609792	2	2		2			Loss	751798	Has_gene
10	148	NM_001205951	+	79536642	79583378	79536642	79578808	13	79536642,79551599,79554242,79555328,79556639,79559129,79564849,79568561,79568996,79572274,79573089,79574652,79578631,	79537009,79551808,79554320,79555475,79556801,79559207,79565033,79568633,79569068,79572442,79573292,79574763,79583378,	0	MPP5	cmpl	cmpl	0,1,0,0,0,0,0,1,1,1,1,0,0,	CNVR_398	78857995	79609792	2	2		2			Loss	751798	Has_gene
10	1192	NM_001075141	-	79584173	79599961	79584723	79599824	9	79584173,79588811,79590278,79590909,79591933,79593057,79594874,79595716,79599783,	79584865,79588890,79590345,79591013,79591978,79593125,79594954,79595834,79599961,	0	ATP6V1D	cmpl	cmpl	2,1,0,1,1,2,0,2,0,	CNVR_398	78857995	79609792	2	2		2			Loss	751798	Has_gene
10	1192	NM_175813	+	79600114	79620582	79604866	79620164	9	79600114,79600340,79604865,79610507,79612220,79616366,79618096,79618961,79620038,	79600159,79600579,79605107,79610587,79612372,79616473,79618194,79619105,79620582,	0	EIF2S1	cmpl	cmpl	-1,-1,0,1,0,2,1,0,0,	CNVR_398	78857995	79609792	2	2		2			Loss	751798	Has_gene
10	1238	NM_001075249	+	85645804	85666323	85649609	85666235	10	85645804,85649561,85650737,85657822,85660438,85661636,85663188,85664418,85665239,85666158,	85645846,85649646,85650856,85658014,85660609,85661846,85663310,85664506,85665279,85666323,	0	PTGR2	cmpl	cmpl	-1,0,1,0,0,0,0,2,0,1,	CNVR_399	85649939	85681663	1	1		1			Loss	31725	Has_gene
10	1238	NR_107839	+	85658690	85658748	85658748	85658748	1	85658690,	85658748,	0	MIR7859	unk	unk	-1,	CNVR_399	85649939	85681663	1	1		1			Loss	31725	Has_gene
10	1238	NM_001351946	+	85669251	85711371	85685227	85710624	12	85669251,85685077,85686938,85690407,85691847,85695578,85696188,85700551,85703476,85704352,85705887,85710585,	85669331,85685260,85687074,85690626,85692039,85695729,85696370,85700641,85703602,85704493,85706015,85711371,	0	ZNF410	cmpl	cmpl	-1,0,0,1,1,1,2,1,1,1,1,0,	CNVR_399	85649939	85681663	1	1		1			Loss	31725	Has_gene
10																CNVR_400	87623949	87803366	2	2			2		Gain	179418	Non_gene
10																CNVR_401	93072865	93209190	1	1		1			Loss	136326	Non_gene
10																CNVR_402	96019445	96065191	4	4			4		Gain	45747	Non_gene
10																CNVR_403	99558858	99578526	1	1			1		Gain	19669	Non_gene
10																CNVR_404	101705094	101774038	3	3			3		Gain	68945	Non_gene
10	1379	NM_173893	+	104124758	104126400	104124758	104124773	2	104124758,104125753,	104124787,104126400,	0	B2M	incmpl	cmpl	0,-1,	CNVR_405	104060555	104169157	3	3			3		Gain	108603	Has_gene
11																CNVR_406	4164802	4225930	2	2		1	1		Mixed	61129	Non_gene
11																CNVR_407	4895956	5024435	1	1		1			Loss	128480	Non_gene
11	658	NM_001101225	-	9683452	9694986	9683742	9694951	4	9683452,9693008,9694079,9694741,	9683756,9693050,9694164,9694986,	0	POLE4	cmpl	cmpl	1,1,0,0,	CNVR_408	9651152	9723257	1	1		1			Loss	72106	Has_gene
11																CNVR_409	10557842	10630544	1	1		1			Loss	72703	Non_gene
11	697	NM_001081591	+	14714303	14769810	14714588	14768550	17	14714303,14732303,14734068,14740725,14743593,14744800,14745212,14750825,14751858,14753562,14753938,14754175,14756247,14757449,14760095,14762152,14768427,	14714997,14732390,14734152,14740821,14743781,14744934,14745306,14750900,14751930,14753638,14754030,14754255,14756290,14757529,14760166,14762193,14769810,	0	SPAST	cmpl	cmpl	0,1,1,1,1,0,2,0,0,0,1,0,2,0,2,1,0,	CNVR_410	14754856	15310374	2	2		2			Loss	555519	Has_gene
11	87	NM_001075766	+	14781532	14827971	14781586	14827603	14	14781532,14786250,14791936,14793004,14794795,14800442,14800963,14801738,14803952,14804314,14808552,14809546,14810717,14827102,	14781589,14786337,14792021,14793047,14794861,14800523,14800999,14801833,14804001,14804434,14808655,14809594,14810786,14827971,	0	SLC30A6	cmpl	cmpl	0,0,0,1,2,2,2,2,1,2,2,0,0,0,	CNVR_410	14754856	15310374	2	2		2			Loss	555519	Has_gene
11	698	NM_001192323	-	14834021	14870202	14834021	14870183	8	14834021,14851306,14852129,14854906,14855221,14865264,14868146,14870182,	14834314,14851474,14852222,14855077,14855314,14867238,14868407,14870202,	0	NLRC4	cmpl	cmpl	1,1,1,1,1,1,1,0,	CNVR_410	14754856	15310374	2	2		2			Loss	555519	Has_gene
11	87	NM_001206582	+	14979930	15194115	14979930	15192501	73	14979930,15007051,15009212,15018508,15022140,15024152,15025834,15026139,15031216,15035803,15041536,15044613,15046948,15048154,15048732,15051170,15052415,15052947,15053199,15053997,15055726,15056876,15061189,15067499,15068453,15068986,15071395,15071939,15072471,15073741,15075719,15077240,15079232,15080182,15081177,15081981,15083908,15084664,15087206,15089254,15089906,15092594,15093931,15096907,15099249,15100811,15101948,15102192,15103192,15107177,15109069,15109571,15111838,15113030,15115248,15115825,15119391,15120485,15122132,15123679,15132362,15134510,15138258,15139568,15153746,15171633,15172414,15174581,15176606,15178752,15186555,15189031,15192321,	14980255,15007233,15009350,15018702,15022252,15024235,15026057,15026300,15031275,15037198,15041686,15044839,15047109,15048244,15048864,15051349,15052549,15053109,15053331,15054095,15055874,15057010,15061324,15067687,15068777,15069086,15071610,15072148,15072818,15073962,15075832,15077368,15079364,15080398,15081361,15082137,15084042,15084818,15087323,15089409,15090033,15092705,15094065,15097035,15099812,15100987,15102045,15102387,15103393,15107457,15109326,15109680,15112060,15113811,15115392,15115955,15119523,15120653,15122306,15123876,15132663,15134728,15138423,15139737,15153957,15171779,15172525,15174799,15176768,15178830,15186744,15189166,15194115,	0	BIRC6	cmpl	cmpl	0,1,0,0,2,0,2,0,2,1,1,1,2,1,1,1,0,2,2,2,1,2,1,1,0,0,1,0,2,1,2,1,0,0,0,1,1,0,1,1,0,1,1,0,2,1,0,1,1,1,2,1,2,2,0,0,1,1,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,	CNVR_410	14754856	15310374	2	2		2			Loss	555519	Has_gene
11	699	NR_162235	+	14980065	14980127	14980127	14980127	1	14980065,	14980127,	0	MIR11972	unk	unk	-1,	CNVR_410	14754856	15310374	2	2		2			Loss	555519	Has_gene
11	87	NM_001075862	+	15207842	15381638	15207995	15381520	20	15207842,15209499,15212357,15219030,15224977,15238947,15241260,15248214,15252409,15277382,15295470,15298293,15320960,15342045,15345850,15352089,15371373,15372837,15377122,15381397,	15208095,15209677,15212487,15219171,15225080,15239112,15241394,15248327,15252476,15277496,15295566,15298416,15321188,15342144,15345903,15352255,15371571,15372949,15377223,15381638,	0	TTC27	cmpl	cmpl	0,1,2,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,1,0,	CNVR_410	14754856	15310374	2	2		2			Loss	555519	Has_gene
11																CNVR_411	18657945	18761593	1	1		1			Loss	103649	Non_gene
11																CNVR_412	20307979	20350454	7	7		5	2		Mixed	42476	Non_gene
11	748	NR_107823	-	21374969	21375044	21375044	21375044	1	21374969,	21375044,	0	MIR2284Z-2	unk	unk	-1,	CNVR_413	21273832	21411953	1	1		1			Loss	138122	Has_gene
11	93	NM_001191162	-	21579431	21761348	21579984	21761330	34	21579431,21580780,21583350,21586682,21586855,21590283,21595627,21596763,21598420,21598624,21599803,21601307,21603877,21606815,21607792,21609487,21612335,21612633,21620284,21630273,21631617,21637753,21642462,21642670,21642838,21643096,21645936,21647499,21649939,21650544,21655594,21667460,21700608,21761234,	21580072,21580836,21583421,21586775,21586924,21590455,21595731,21596822,21598538,21598685,21599883,21601392,21603919,21606928,21607952,21609530,21612389,21612672,21620343,21630336,21631676,21637832,21642573,21642752,21642901,21643228,21646009,21647542,21649987,21650600,21655659,21667551,21700666,21761348,	0	MAP4K3	cmpl	cmpl	2,0,1,1,1,0,1,2,1,0,1,0,0,1,0,2,2,2,0,0,1,0,0,2,2,2,1,0,0,1,2,1,0,0,	CNVR_414	21729651	21787561	1	1			1		Gain	57911	Has_gene
11	772	NM_001206721	+	24530180	24540033	24530180	24539215	7	24530180,24534784,24535526,24536456,24536770,24538747,24539129,	24530730,24534907,24535798,24536536,24536878,24538921,24540033,	0	PKDCC	incmpl	cmpl	2,0,0,2,1,1,1,	CNVR_415	24539772	24571828	1	1			1		Gain	32057	Has_gene
11	97	NM_001038051	+	26077550	26115658	26077650	26115432	13	26077550,26079428,26090262,26091502,26093672,26099381,26100763,26101423,26105100,26105763,26109600,26110332,26115369,	26077658,26079546,26090297,26091572,26093761,26099568,26100832,26101501,26105177,26105834,26109698,26110425,26115658,	0	DYNC2LI1	cmpl	cmpl	0,2,0,2,0,2,0,0,0,2,1,0,0,	CNVR_416	26002816	26778035	2	2		2			Loss	775220	Has_gene
11	784	NM_001024547	-	26124238	26156411	26124243	26156275	13	26124238,26125247,26131046,26135250,26136216,26136504,26137184,26138298,26140161,26144778,26144969,26155343,26156138,	26124437,26125360,26131232,26135389,26136422,26136718,26137314,26138438,26140294,26144877,26145106,26155465,26156411,	0	ABCG5	cmpl	cmpl	1,2,2,1,2,1,0,1,0,0,1,2,0,	CNVR_416	26002816	26778035	2	2		2			Loss	775220	Has_gene
11	784	NM_001024663	+	26156647	26174650	26156654	26174485	13	26156647,26161989,26162969,26167534,26168233,26168457,26170287,26170537,26171466,26172083,26172816,26174135,26174347,	26156717,26162091,26163120,26167773,26168366,26168727,26170450,26170615,26171666,26172160,26173084,26174263,26174650,	0	ABCG8	cmpl	cmpl	0,0,0,1,0,1,1,2,2,1,0,1,0,	CNVR_416	26002816	26778035	2	2		2			Loss	775220	Has_gene
11	786	NM_174430	+	26402664	26429132	26402681	26427414	5	26402664,26412256,26416282,26416783,26427384,	26403527,26412374,26416394,26416841,26429132,	0	PPM1B	cmpl	cmpl	0,0,1,2,0,	CNVR_416	26002816	26778035	2	2		2			Loss	775220	Has_gene
11	787	NM_001034633	+	26532662	26566254	26532675	26565917	10	26532662,26536570,26537116,26540211,26551227,26553483,26554907,26558643,26559813,26565476,	26533105,26536750,26537271,26540337,26551347,26553608,26555103,26558811,26559930,26566254,	0	SLC3A1	cmpl	cmpl	0,1,1,0,0,0,2,0,0,0,	CNVR_416	26002816	26778035	2	2		2			Loss	775220	Has_gene
11	98	NM_001105641	+	26602907	27032984	26602921	27032485	11	26602907,26617859,26628605,26968881,26970893,26972003,26980039,27005397,27013034,27026041,27032407,	26603059,26618032,26628670,26968942,26970948,26972067,26980106,27005472,27013098,27026173,27032984,	0	CAMKMT	cmpl	cmpl	0,0,2,1,2,0,1,2,2,0,0,	CNVR_416	26002816	26778035	2	2		2			Loss	775220	Has_gene
11																CNVR_417	30508351	30551963	1	1		1			Loss	43613	Non_gene
11																CNVR_418	31967781	32045073	1	1		1			Loss	77293	Non_gene
11																CNVR_419	34053470	34147377	1	1		1			Loss	93908	Non_gene
11																CNVR_420	34273579	34450957	1	1		1			Loss	177379	Non_gene
11																CNVR_421	39888471	39917946	1	1			1		Gain	29476	Non_gene
11																CNVR_422	40875595	40926195	1	1		1			Loss	50601	Non_gene
11	952	NM_001191408	+	48149152	48172388	48149308	48171946	4	48149152,48151818,48163672,48170370,	48149534,48151958,48163788,48172388,	0	RNF103	cmpl	cmpl	0,1,0,2,	CNVR_423	48066628	48307936	1	1		1			Loss	241309	Has_gene
11	14	NM_001035051	+	48195760	48238676	48195861	48235540	6	48195760,48209632,48218544,48230262,48233842,48235394,	48195906,48209693,48218724,48230384,48233957,48238676,	0	CHMP3	cmpl	cmpl	0,0,1,1,0,1,	CNVR_423	48066628	48307936	1	1		1			Loss	241309	Has_gene
11	953	NM_001192872	-	48248719	48304335	48249353	48304335	25	48248719,48250304,48250520,48251997,48252221,48256059,48257037,48261873,48264797,48265492,48266895,48268425,48269167,48269401,48272632,48275630,48279514,48281961,48288756,48288947,48289714,48290586,48294270,48295586,48304158,	48249434,48250439,48250697,48252137,48252341,48256190,48257125,48262045,48265034,48265665,48267091,48268553,48269263,48269554,48272847,48275835,48280032,48282125,48288845,48289020,48289839,48290689,48294381,48295742,48304335,	0	KDM3A	cmpl	cmpl	0,0,0,1,1,2,1,0,0,1,0,1,1,1,2,1,2,0,1,0,1,0,0,0,0,	CNVR_423	48066628	48307936	1	1		1			Loss	241309	Has_gene
11																CNVR_424	50330158	50376330	1	1		1			Loss	46173	Non_gene
11																CNVR_425	51893364	51959170	2	2		2			Loss	65807	Non_gene
11																CNVR_426	52294718	52589176	1	1			1		Gain	294459	Non_gene
11																CNVR_427	52843813	53132515	1	1			1		Gain	288703	Non_gene
11																CNVR_428	57227882	57458664	2	2			2		Gain	230783	Non_gene
11																CNVR_429	57882097	58442169	14	14	1	12	1		Mixed	560073	Non_gene
11																CNVR_430	59819328	59953372	1	1		1			Loss	134045	Non_gene
11	1060	NM_001105460	-	62301307	62377281	62301840	62377258	22	62301307,62308597,62310715,62319969,62320160,62320849,62321818,62324454,62327541,62328850,62329610,62335648,62345167,62347191,62349227,62350267,62362482,62366056,62368248,62370846,62373537,62377122,	62301946,62308692,62310823,62320050,62320282,62320937,62321924,62324518,62327654,62329032,62329740,62335989,62345264,62347247,62349335,62350394,62362868,62366188,62368283,62370925,62373779,62377281,	0	VPS54	cmpl	cmpl	2,0,0,0,1,0,2,1,2,0,2,0,2,0,0,2,0,0,1,0,1,0,	CNVR_431	62308426	62392223	4	4		2	2		Mixed	83798	Has_gene
11	0	NM_001046392	+	67066106	67158251	67066258	67157594	11	67066106,67109515,67116448,67123824,67139789,67145736,67147867,67149521,67150417,67154393,67157386,	67066319,67109715,67116536,67123941,67139997,67145869,67147941,67149643,67150602,67154920,67158251,	0	ARHGAP25	cmpl	cmpl	0,1,0,1,1,2,0,2,1,0,2,	CNVR_432	67016791	67092069	1	1			1		Gain	75279	Has_gene
11	17	NM_001101288	-	73335433	73400455	73336612	73399961	6	73335433,73338789,73339193,73343650,73353994,73399834,	73336696,73338891,73339283,73343789,73354055,73400455,	0	RAB10	cmpl	cmpl	0,0,0,2,1,0,	CNVR_433	73292193	73361709	1	1		1			Loss	69517	Has_gene
11	19	NM_001075740	+	86946734	87038433	86946832	87037710	21	86946734,86951291,86953558,86957370,86958661,86959731,86960593,86962190,86964180,86966137,86967390,86970353,86977884,87003106,87007034,87007309,87008441,87016515,87016940,87031644,87037590,	86946898,86951337,86953658,86957434,86958699,86959868,86960659,86962251,86964266,86966216,86967540,86970420,86977937,87003233,87007114,87007408,87008531,87016689,87017188,87031747,87038433,	0	NOL10	cmpl	cmpl	0,0,1,0,1,0,2,2,0,2,0,0,1,0,1,0,0,0,0,2,0,	CNVR_434	86965492	87049822	1	1		1			Loss	84331	Has_gene
11	162	NM_001191409	+	94092978	94263549	94122382	94262630	26	94092978,94122332,94142248,94143626,94147229,94147986,94152569,94153054,94153737,94154361,94166259,94170006,94174148,94225794,94229633,94233086,94233812,94235499,94235778,94246136,94246637,94257586,94258519,94259268,94260989,94262507,	94093206,94122532,94142483,94143831,94147404,94148144,94152680,94153121,94153840,94154531,94166434,94170100,94174299,94225908,94229708,94233212,94233956,94235541,94235907,94246229,94246748,94257691,94258603,94259340,94261187,94263549,	0	RABGAP1	cmpl	cmpl	-1,0,0,1,2,0,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,	CNVR_435	94181367	94358420	3	3		3			Loss	177054	Has_gene
11	1303	NM_001098047	+	94188118	94190302	94188963	94190013	2	94188118,94188570,	94188153,94190302,	0	GPR21	cmpl	cmpl	-1,0,	CNVR_435	94181367	94358420	3	3		3			Loss	177054	Has_gene
